user_id,nb_interactions,nb_products,recency_days
AGKQIAGUYCZUZUOZRJSWFBRQ4QUQ,3,3,1071
AGKRR3EPZBPRC4VYVWYPXVURJEJA,7,7,1291
AGKSMQPOOZ5SFO3DBIYLPHFFEQOA,1,1,3037
AGKSSNLDIG5HY5FXYVE6UVXKVDYQ,2,2,2244
AGKTKZCIVBDXOAROEYTJTFCEF2ZQ,1,1,1606
AGKTNVC27SRGFBCPK2ZUAYAMXBMA,2,2,642
AGKTPA4K3NKKVKX3RHSW7ZBLZEXA,1,1,2691
AGKVNYQO6TEMOBIJJXZ3GFUS7YRA,7,7,202
AGKWHKOHLJ67RWNS3UD6EESLUJWQ,1,1,1561
AGKWXMFORZWA7EEQSP3IIIKRB5SA,7,7,692
AGKXRBHCLNZEYQW3TNBHM6KABJ2A,4,4,566
AGKZ5NMTU4O434FWV6DTY6VPE5ZQ,1,1,548
AGKZQXDUBIFLGOOE4G2AXVE3VGPA,1,1,319
AGL3ZIRVGBCALLXKL3KH33D47Y5Q,2,2,90
AGL4ONTBDK25CMT2FVCZAUGLWNHQ,6,6,2753
AGLART27AD2W23TI6DJIQK4VL77Q,1,1,1848
AGLC26NTLVHQAAEKAXBUMJPW5APQ,7,7,1091
AGLFNVDGHG5FUL66DCV6K6S5WI3A,1,1,3722
AGLG7HGHPBKQ7KW6SGNOI3QER36Q,2,2,1157
AGLHRXHXPXK6M7LUU4NZXE3GQFMA,5,5,308
AGLI3S64VJKPRU4YJJYJCG7NUCFQ,1,1,5154
AGLNBZ6ZWHJRPPBR3WMCB7O4IWHA,1,1,3085
AGLO362476HXCO25AQPZBVUBOTFA,1,1,5574
AGLPOJMBASVR7R6MRV5A7U566HYA,1,1,5452
AGLQDDJTHRGIY4KWEXLA3YBD47PQ,3,3,195
AGLQQCIS5V6EGUCS5SSNHWZHQM6Q,25,25,30
AGLSLOX2P37AHI3226NKGC6EACCA,1,1,3484
AGLSPX46WV5MRTNJ7ZTVYSHABZJQ,1,1,1171
AGLTD5D27LFEX6DOPBCPPPIQ4LWA,1,1,2614
AGLW7BUU3JTLK2TBWJ4EFHUYSKXA,4,4,260
AGLXR57CUE7T523XBH5ADVTRXJFQ,1,1,10
AGLYXJWOKX3CTL3XV25BZN5CFUGA,1,1,2546
AGLZ77IVBJNR3CLB7LELXTWYLREA,2,2,2168
AGLZXJAG6OG3A2XVUTIP7P7E2O5A,3,3,217
AGM3X56CJGAJDIT7DQTJMSBVG2UQ,1,1,1733
AGM3YP753ITBWIEJ7ESAZVLMD7AQ,3,3,4063
AGM4LKIWCYW2O2Q36JQMC6EIVPSQ,1,1,1725
AGM7CFO4KCD5WGEOAY5LXGNLXBNA,2,2,281
AGM7LYL3KI2CWJ7GY5ECYNPGLRCA,2,2,1571
AGMAAAXJUHX6OPJWI56TFZD3D3MQ,3,3,450
AGMADXJ2IX5EL2WOEAMK3YPPWO7A,1,1,2053
AGMAH35EZUFTDCSEW4PQQY7EUMAQ,1,1,2171
AGMAPS3YMZRN2XQ57PTNLPDCKLBQ,1,1,4748
AGMBLP4JLQK6M3UZQY655VZP73XA,9,9,180
AGMCOSKKD4CZJLQMIPYTC2L7CX6A,1,1,3175
AGMD2RHNLNVBRKSNK732CM3T27FA,1,1,1160
AGMDLK6RM7S3KMSZSCSTRIXXRTJQ,2,2,4188
AGMF7G6Y5WX4WXHQUZXSBWZHEJIQ,1,1,3732
AGMGATAWNY43GHVJH7QIICP4ZQQA,2,2,710
AGMGNTI5Y7GXQCGZYA2PJQRWI3SA,67,67,46
AGMIR55WOIO2FXQ3CECMFR2FHKXQ,1,1,7234
AGMJ25LFDEQJRF3OACBXGONJJ44Q,2,2,1299
AGMJ3EMDVL6OWBJF7CA5RGJLXN5A,4,4,1145
AGMJFVYKSZAU5AR3IBQMNCJUBSWA,1,1,1214
AGMJNLHASJA3QAPS23T7LW4VBGLA,1,1,2198
AGMKOM3374MIOS47KXTIFEGAFKOQ,9,9,194
AGMKYHHJC5F2TB23XAI6B3XIELAA,1,1,2572
AGMMAQVN5LH5CYR5VLPGAYRLFBJA,2,2,39
AGMPLWXJFPA4HCHRGK6GWJ2PIV2A,1,1,1342
AGMR4JSMZNB6U2GMRY7ZPDQFBBOQ,5,5,150
AGMRS5FXDLGWAHH6NBSY7XVISE4A,2,2,2329
AGMRTU7EIH2JBCDAUKLODARJXHHA,5,5,158
AGMRVMOQ4QIQZ7LUGKIRMNRUGJLQ,1,1,348
AGMUU2ZAK7Z4L6HLCQ3YAKDBAJJQ,22,22,48
AGMVLAZ2MTEAIVIZZPI32YRJQVFA,1,1,1712
AGMXMZWCPYOPWYT3AGRU25Y7QLOQ,3,3,1014
AGMXROOBB544BZ5FZ27NBIRN7COQ,1,1,1309
AGMY5ILV6BKWZ22ADOMCTFNSSH5Q,4,4,468
AGMYVL7XCG2SSQFV4U2H4IARHBLQ,1,1,1958
AGMYZVLX4ECVWHPBLYAV2GU36YFA,1,1,3393
AGMZO7NPGHYPLCOCLMQEDGKNCHVA,47,47,116
AGN4NFX7IOZUSK4MALJ7SQHCUKXQ,1,1,1324
AGN5WTQGOP3RZLACLWBZNGFK2UMA,1,1,2369
AGN7BAT25MJJSRPRJLCAP5ZVYALA,5,5,31
AGNBI6M3GB4JJEA24YN5TTQMDQMA,1,1,354
AGNEMQIK7HFXBLCBRZMBFWV2TOVA,1,1,1275
AGNFVXK3OGIKFCQUASZC7OMH2RZA,1,1,1560
AGNI7RHCQM3VIC2PQLFVUZ2XCBGA,2,2,316
AGNLHE4I2AO2V23VQ5Q2BIBDFM2A,2,2,14
AGNMJ2LCYQ57BIMVHW75C6MCJPWQ,1,1,1623
AGNOZO5LJUUO2HMMH7T43LXP4HJQ,4,4,672
AGNQVHZDKTKGX6OYVTEWV53YIQSQ,1,1,2437
AGNUR74M4F4QK5BACK4IOZW47E2Q,1,1,3659
AGNUU3OZ4L7UGAXA72NJIDDFJYDQ,1,1,1112
AGNVHS4AY4B7UMI67FO3WLRTELPQ,4,4,1128
AGNWCODLFTQSLLD4DUTROW5UEKBQ,3,3,1347
AGNY7DYN2AEOV7UM5TR75LRM5SGQ,1,1,916
AGNYBNJTU624N33KWBRWHTLIVXRQ,3,3,251
AGNYVH3XWJJETCAWURHBFLQPNHPA,1,1,2403
AGNZBST6NX5G67HPZE7KUTN2DE6Q,1,1,1904
AGNZODFXG6WNNJUAKR3MI42SDG5A,1,1,422
AGO3ASQ7A7MJOKSPQQ7NQOKZHNLA,2,2,859
AGO3H7RLCHVCCYG44FAHDBYPUA4Q,11,11,173
AGO3N3SYF2NFSQGRSEDVQGNHBIDA,1,1,785
AGO3WKZC33MCSLR2BLPTQ37BQC4A,1,1,198
AGOARSYUNQFUDQOYQ34OZVAIJIVQ,1,1,607
AGOBGYVNSICHBXHD6IMPYFTGCBWQ,1,1,1443
AGOEOPHEQDQYEQEJFI53KFUDLZVA,1,1,1091
AGOGYRY7ZP2CRQQARCEHFZJQJRPA,1,1,2936
AGOIAAYVSIJTHJWCMNXCG7CUF3YQ,1,1,3150
AGOIGPPIPBEVDV3RAQV6KTRVMY4Q,1,1,3746
AGOJ2WRTHOHG74QBQUSM7LCTOVKA,2,2,1646
AGOJCRXEVP2RYIFRXBOSWCISVZZA,1,1,1221
AGOL7B2AP3JDLUIWDQU2F6HXQQJA,1,1,2616
AGOMGWFQQGFNSIQNGXIL2USM3EOA,1,1,688
AGON3GV6Q37EUUSTQUWEAZ35D5JA,2,2,2014
AGONBH7MBHL533S4LB6DFBOKODLA,1,1,1250
AGONQ3R67VNNSMTBCACXIZTIDO2A,1,1,1754
AGOOMXAKSPZJBJWAOBDMDRBWL4IQ,1,1,1896
AGOP4L5MJWIFVHANVTS6MAKNZUQA,1,1,5519
AGOQVJABLBHXIU4ETWVLKZ6Q6P5Q,2,2,134
AGOR46NARFZQ35TJA7GVUWC7WX5Q,2,2,2702
AGORX72T6YR43UQNAFHOOMJWHTBQ,1,1,3165
AGOTIZH7DO5TBSSAKDOMYQKDMDSA,4,4,688
AGOTZY5BC6M5777IA7NZ4ZSHLUMA,24,24,203
AGOU6VS6GPDH3OVV2UZJWQXP6TLA,2,2,1740
AGOVHPSATUMD3YDRA4ESONVROHEQ,1,1,2811
AGOVW6NFUETMVWLUT4YFJGTSBH3Q,2,2,264
AGOWAMOCXA7S6BG2FUW45CP76VLA,1,1,3282
AGOWLE4WQ7LR2TACF3WY3ZU7PQEA,1,1,3568
AGOWLR52GJKEQ6ARUX5V6TJP7QLA,6,6,44
AGOWSJ4ZAWXI37BO7ZQ4ACUFXWEA,1,1,1767
AGOYHRFI2AELLOQOTDDEI6YF3EWQ,1,1,908
AGOZEV2KNVZXISNG4LF6GDDDKCQA,1,1,2700
AGOZKQQ2BA7Y3HYT3BH3ZVZPI7RA,2,2,4006
AGP37V5AZ3TUZO3YKBPPOSFNSR7Q,1,1,3044
AGP5DJYOCZK7JNM23N3O4TBTCPEA,1,1,3710
AGP5RJCHPRDZ35TIERPXHVSIDOYQ,1,1,1364
AGP6DTVY2ZZL35NFZTHRB66FBQZA,1,1,3237
AGP77N3JWBG4QCXQV3IFI3FS6AEA,3,3,522
AGP7K5DJ6MEYEJBGM45PAX43STAA,1,1,4521
AGPBYMEVZKTYSCLNSN4YDADOIIKQ,5,5,1084
AGPCAJL4CPKKT4HHQXDHMSENYLOQ,1,1,2978
AGPCPPOPETGPH4DIWBJ7VNYTXCMQ,1,1,1005
AGPDXNN2RD5RUDXRU4RCYJANYIPQ,1,1,2641
AGPFDHDKKUAYY256F7O7HVYZQUIA,2,2,63
AGPFRZFBH4N6GIZTAVMORDDQ6CPQ,1,1,2923
AGPH7544I2VKY6BNZUB6TJCGIUNA,1,1,2205
AGPHO64AEPAVURFUJ2DCM7ZUUNAA,11,11,182
AGPKEFAZEOPEF2FCSPWZGLKTU7AQ,1,1,2238
AGPLJUO3D2KABJY4D2TMYQGE5M5A,1,1,2940
AGPND3LBV3Y442ZIYGO5OZKKLUOA,1,1,2395
AGPNK4LAUX7FV5LKFYB4NCZN32PQ,2,2,3650
AGPNYBV3JEPE74UKPDHDRTZYUYFQ,15,15,578
AGPOZ62Q3ULTH7RLBK4BIJ75T2KQ,10,10,3384
AGPQ7WZJ46LXVEP6HD6W7PHPQCPQ,1,1,2426
AGPR2UDFIJJCBA3EKFEEAJBWKROQ,27,27,43
AGPRJ7DWS4UA6NBFXUN7TRUFQYEQ,1,1,2128
AGPSKOE7DHQUESZXLR2UFKZU5FAQ,3,3,92
AGPTIMGZKZBARDXGPEQ4DAGRSVGQ,3,3,159
AGPTT6T3WCBKB5HJKZ5R6NTEKIHA,1,1,6203
AGPVEFS6575CL3PTN5LRWHA4FSWQ,1,1,3597
AGPWOG4H6DEHOVNEXCNDN4VK5U4A,1,1,2713
AGPXNVE7IY3QVMN7YKKUQT3BPHUQ,2,2,592
AGPZQCZ2CJHNAJT4XENZDN2UQVSA,6,6,596
AGQ2BWZLHY4WKCNHD3WDWAFF45CQ,1,1,4731
AGQ4FW7A3CNUJSP5KYNUVCEBZA2A,1,1,714
AGQ5PTYKBS73AT6ONAVTWZPWLTBA,1,1,2053
AGQ7UXSCBTVVUAAYGCA76PVF2QWQ,1,1,698
AGQANGDZQGK2IOWOXHOCTPBPQRKA,2,2,2180
AGQARYVRSOGTB5K3UBQJRXAWCIEA,1,1,2253
AGQCFT47KDI77JKRSOMAK34MJPAQ,2,2,4637
AGQDWXQV7GNQ5UHVKQ2QQ3NIUKBA,1,1,6534
AGQEEZHWS36H2GPOVYNY4X6MSYLA,1,1,2754
AGQEISHKPZXUPELV4AQC4JOQ3STA,1,1,411
AGQFGXUGFSZHNRQGP7J24RVSLZSA,11,11,2542
AGQKAYTTEBN6OTSAAPXJ5DVTMM3Q,5,5,13
AGQKBA5POXDOUO4U43YF2LNEZPLA,3,3,916
AGQKJ5PJCGQYO3XS64SROLUTFGXQ,1,1,1531
AGQLSHZSTYZUX6267GBDCOJI7HLA,1,1,459
AGQPAYVT3UXTUMSX5NTDVXMUIIVQ,1,1,106
AGQPEWUXHEIPQVSYFZ6W2AZWAWFA,1,1,471
AGQRRV3PURFW32M33CFUGR4RZDNQ,1,1,203
AGQSSZPF5DTU56OIYEZVVKTMKJIQ,3,3,227
AGQUP5NFCYMHZ52HV7FRGZTZ7BGA,6,6,1013
AGQW2VVGIE5EVX6QUHDBHJCAH6PQ,1,1,112
AGQWFA53NMJ5GSM5EKE4LSPMPH6A,1,1,2610
AGQWMWS4K55RPK22I2LEHUQZ3MKQ,1,1,1628
AGQWSKEHMHOXQEAOLPVQJ2CNZIAA,2,2,2406
AGQXWQL42ONKPE4ADQF565EJSV2Q,24,24,289
AGQXXVYUA3B37ZKHA4IEPZXXJNCQ,2,2,1441
AGQY2FSHOYN3GEIEXNLG3ZYCN3UQ,1,1,3638
AGQZ62NG56NGPMSA5SLSJILAEWBQ,1,1,750
AGQZEESWUCNMSGI5LQCICT5QMU2Q,1,1,4448
AGR2M4VTI4F75WSBMEAINORY2IFA,1,1,758
AGR32EOEBXDKEXQ5ITLY53TKLDOQ,1,1,2475
AGR3HPV7EKXP4S367QO3EIGTNG3Q,1,1,1996
AGR4JFAC5RJTAL3U5IDQJVZQJAGQ,1,1,2955
AGR4K7YADDKMEQT764O7AR2BA7WA,2,2,2448
AGR7FIKIZCHIZRR4LD5BR6ROV2TQ,6,6,965
AGR7FPL3GINITMBFV4X6RDSJJYJQ,1,1,755
AGRANNVVR24DZ7IDN3YUTVINLX2A,1,1,709
AGRBMBADEZGF2BFMDMCB3CXNHZEA,1,1,3711
AGRC3JDXRCSSQ6TOMEB66Y5ORIYA,1,1,2427
AGRCMTNBBLDAQWAQ4UCZJAR52IMQ,9,9,2845
AGRESDHSWKRHTNABSWNBZLGVSGEQ,1,1,2615
AGRFIMYCGTTMMWGAXA3WJKABIZFQ,1,1,1229
AGRHJCTHMA6WKACERW3D6CWGMEGA,1,1,1072
AGRJ5QGACCBXPT4U63FLOUMIAJZQ,1,1,120
AGRJENQSN7IELT7QVISWUQ4U6UGA,1,1,2712
AGRJJTLCJBH3S2QRWU42OJNMD25A,3,3,377
AGRKCZLSFFECGP54U2T2CBYB3RLA,1,1,267
AGRKORVXCVNDGPEAF5W7NG74FP2A,1,1,1133
AGRKTMF2N365CHSX3HZDFII2EXDA,3,3,934
AGRKXBW5ND5BRREJLMLX3GRPUTAQ,1,1,729
AGRLJDWT6YCZ4SDXSZT7TZEC3MKA,1,1,908
AGROEPHOJYIEK32TWNBMILSH5FPQ,1,1,3640
AGROPS2VIN3R7UUTWO2F662NSNMQ,8,8,203
AGRQV4NXI76YDR247XG4QDXFO3JQ,1,1,2889
AGRRENMRRSE36UPX6ICQBKT5NOLA,1,1,1146
AGRS2IMWXSUFWS3DZWITXXUDLZCQ,1,1,300
AGRSSPECMD74WOD35UYRIJIFVUPQ,1,1,852
AGRSW6MPQOGFHVMYGV3X5LVHEQUQ,1,1,1896
AGRUKTHXESHTPHHK4GQYQNRFZP3A,23,23,8
AGRVYK4MSC2AUDQJHT4NSRX7Y6SQ,3,3,2470
AGRXAONJSICJOJTFYWJBHTNF6EDA,1,1,2889
AGRXRS7Y7ALTQP4VVJEWEDWUKVFA,1,1,1318
AGRZN4NJZMYGFRBBJZVVH4V62G5Q,1,1,574
AGS2VC3GYD2G3OHHVOITYNMVTHUA,1,1,1742
AGS3RTM7ELSR6WMKYNZWSUPBBEGA,1,1,2273
AGS47C3SO62X375JL7RWNBKCFXXA,13,13,97
AGS4BZHM7C75W52ZGTFNP4P47T3Q,2,2,233
AGS4NGH3MXCK4YYBILRZDJEKI4OA,1,1,4693
AGS4RIAZGIL3OZVYGRIMLIXXFK7A,1,1,2787
AGS5QOB3WT6YOOW7INDT77LPVG2A,1,1,2462
AGS665VSZWLC26WMXYQLKIQEOCIQ,2,2,2217
AGSAE67FONXAUAZB4GNNKLOHVYPQ,1,1,347
AGSDX3SIVTOZVKQYI6JDMYSYNKJA,6,6,115
AGSEFEIS5QUQOW2CZOA7XZNQCZTQ,1,1,451
AGSG3AQPXZW3GMBFZVCT7JL7JAZQ,1,1,2200
AGSGQ6Z2XBJPLC5C2EOZDPCDXKDQ,2,2,902
AGSIN7A4MS4DIGF2WHC3BVXORPSA,4,4,1
AGSIZBBCW7UXNRTS3NYL54ALD2MA,1,1,1145
AGSJMCWJRNAU3QSXRCVBFG3QSD2A,2,2,3165
AGSJPU73GOSNLTSDPGMIGYWTQDZA,1,1,2686
AGSK2ZJI7BJWAP7L2XHT43LNJBEA,1,1,6830
AGSMNIT5YGSO35M2YRIE2OZIOSUQ,18,18,309
AGSO7IQTAL2PTNOK6CAUOP67XMEA,1,1,3629
AGSODDONBJBIP3H4PQT46N5DIX4A,1,1,3330
AGSP6LSQK32SQEJO3YVVNACPWMSQ,4,4,614
AGSQ6UFQQSDUCSHAEPJ5L2VZWQHA,1,1,1554
AGSQVK4UUU72VERV2ML7JOKRRI2A,2,2,2141
AGSRRWF5ANWUPHCC7HVAUAA67SSA,1,1,274
AGSV4K43Q6TIIHGN6BB2Q5A2I5PA,2,2,2017
AGSVZNZBTSGQBKZDZTQYEZHGDPCQ,4,4,449
AGSXHQK3PDRCXWLM5OUVHPJJ7X6A,1,1,2930
AGSXX4BI6HRYWQGYH3TBS6UIGXHA,1,1,2813
AGSY3OFX2P2BCELBW2QCLPMQGAWQ,1,1,113
AGSYP37K3WKNWP3RWSAHTYEBVISQ,1,1,2213
AGT2QEYDUYHZ3SM2EXJSW4K2PGYQ,2,2,1680
AGT3IMHFYIO7V4RQAIOCBMRNKDJA,3,3,2640
AGT46HVOHTI5CMCZ4TGFKYNVNW2A,1,1,145
AGT4MFN27CCIP2BFJXVKNKFHVQDA,1,1,1336
AGT7VETYIJPKXAJP2E5PLMIQAXXA,2,2,723
AGTA2L53YA56UEPBA2BFXBCM5F6A,1,1,3110
AGTAPCL2ETGPB4GKIBFZZUHPTCZQ,1,1,60
AGTAUJFBVNKEOPBB6FCHTBSMRKHA,1,1,3319
AGTEF5GLNELCNW4KWIWMN2BMBYLA,1,1,3042
AGTESV4VOVCXYBBNBKFDF2XWVXDA,1,1,789
AGTEZBCXZQ2ILZXKAKUMRINON2AA,1,1,1899
AGTFULIOVJK6RHUYWETEGSE5ITCQ,3,3,906
AGTGRPUDTYB3TPSK7ZDOSZYJ4B4Q,1,1,2260
AGTHQ6ANUEV7VOOVAEFWVMFIILUA,23,23,3
AGTILLNJMBXIL3WADOUT5D7JL5JA,1,1,2879
AGTITI6OKWPN2AVELIAJALJFX6NA,28,28,384
AGTJAM6NFSYTR5KB6DQNHZ3ZIFFQ,27,27,73
AGTJFW75JCNHR67UHCEEY3XTCQDQ,1,1,254
AGTK6PB3DIN2CH5DTOZTY37C74YQ,1,1,2635
AGTKCQCGCIFLZRFBHYDAW2Q556FQ,1,1,11
AGTKVXQFOE5DZURWIPGAPHKHLRVA,3,3,398
AGTLZO4SBYP4UGYVM65EKRFPNRAQ,2,2,6819
AGTMX7DFJLYO4AUMQHKRZUXJUPMQ,1,1,3597
AGTMZCWIWBH43TCW7UKG2YV2EKKA,1,1,6371
AGTP4V3GFJ3YGVKDYXDK3SJ5IAYA,15,15,479
AGTP7GWXSGP6J64WABPD5JSGSVSA,3,3,2412
AGTR4A6CYH6AGEIYCAPYPQZERZLQ,6,6,2119
AGTSIX73WHCG34ACPNGESUPTFV3Q,1,1,777
AGTSSHKA4HTPDZJOYOVWQ3E6TXCQ,3,3,158
AGTTE3T4URI4FV5HDIJREAVRBQ6Q,1,1,2848
AGTTKVGELZSYCBFLWM5ANOAMVGGA,1,1,81
AGTTU5RVVW6AP353QAU7IUWRMGAA,4,4,1605
AGTUOJDEQXZDIZVCIGK66OZTHQZQ,3,3,71
AGTUTPMCIHOEEMHF6UJ7MND2VF2A,2,2,660
AGTWSUM5ZMMQSS2XPC3UCU6OKYBA,5,5,1227
AGTXCV4I4U63O43O3KIZAN76U2UQ,4,4,441
AGU2D4UZSVG4K5OWXRN4KACBHNBA,1,1,2626
AGU35F2Y2RSPSDNNHPE7OH5JRWMQ,1,1,820
AGU3OPSRPA3FMA2KHVNQWRF2AOSA,1,1,3906
AGU4LV3HM2ZE6ZVAB3I7MJZ6QAKQ,1,1,476
AGU5MU2XMEHAHMDXVYW3YZ7DEUXA,7,7,1085
AGU72IKMVPNJTI3N35TMXXGGX7BA,1,1,2278
AGU7O3UW7U2UMZGSZMKNZ6K6VHUA,12,12,110
AGUAZ5DU5K3G5GYNVPSA3FKVVYXA,1,1,2724
AGUBVALCZEWORXHAH3OMRQ3JKI4A,5,5,848
AGUCASPOMC43UGO44EIHJW3SHACA,1,1,2206
AGUDVYQBOGVJ6EE7DK56SJHYIRBA,2,2,708
AGUFDVO4TYIFQHQUMDXFHSHH43BA,3,3,1646
AGUII72LZDGUGT74KQTSCO3JNP5Q,1,1,1949
AGUIZMFZHUFBUIX4UO3CA3JWRUFA,1,1,1965
AGUJA7GM3CHZGZTQORVA4V7TO6HQ,3,3,2200
AGUM5IYMRR6NJBQ45FEI32TQMD3Q,1,1,237
AGUMKAETPKF5G37FKT6CXLBRPOAA,14,14,1516
AGUNN5632O4AITGTUZQO77YKW5EQ,2,2,1784
AGUO64P7C4QQ3NVBLJAHCGLLUCQA,97,97,13
AGUP2SMMKWBDCOAOSZEULRGMAZZA,29,29,299
AGUPCJOOM5ASVXLIVN7PENJPTDPQ,1,1,4663
AGUPJUIQILLTN73KEVAI7PCSGNLA,2,2,902
AGUPV7OLIQLBYHU23MU4YLJ3RCCA,1,1,813
AGUQFBJGLRCTSY42ZQJDKNF7ZQRQ,74,74,851
AGUQWZPJVSU6FY7UD6GSSLVHUI5A,1,1,1696
AGURRMC56GEZMSKAFBKAJI4BVP3A,1,1,1209
AGURY2EBCHKHIPIGZRXHHJEIMTMA,2,2,2851
AGUSFHNYMZY6KL5YRU5FBXVSITXQ,1,1,2204
AGUT4PQSIW77BHDY5JHF5RCAHHOA,2,2,188
AGUTETM5WZDRPZJ2XYLKKFESNYJA,1,1,1442
AGUV4Y7N5GESLHGGSPWB26ZWDYLQ,1,1,2492
AGUVP7ETMXXQXCPXZWIZQJYUM7GA,1,1,3153
AGUVWI4XDTFOVM3B4MNTCYJ3GAVQ,1,1,1540
AGUWDJXPNE4CB2AFX4YK76XZUHGQ,1,1,1338
AGUWL2R2JFLC3K65HLD6AHJV3KBA,11,11,65
AGV2C4KYP77OQFD764SX5PRKOHZA,2,2,1385
AGV2W5TFSVS5RUVCL3GLNPA354LA,3,3,2694
AGV3JEME5YIGXADUTXWKVZS6Z7JA,5,5,514
AGV4WWE4CB7LRPPV6PG7RCEFBT3A,9,9,1079
AGV5IAI7ELBBT327V7EUBECMW6MQ,34,34,120
AGV66SEIUUS6ZTYBGDK5U7GN7CUQ,1,1,1940
AGV7PGVB5GKH4AS5PPO7KUHIV32Q,10,10,95
AGVAAODGT4THPVI2H3HS7LOGFGSA,4,4,468
AGVB4KKQLWGJMYT7VRNWHQ3ZJXBQ,1,1,2605
AGVBJTKAH4YF7EWMRB64Y2GJMRIA,2,2,760
AGVEYTISKLZ4ETNFKLNVSX76BSKA,1,1,2994
AGVFBOZNHUPLBZIGSFDXDUQUXXOA,4,4,151
AGVFSYZDAPDQGKIE6REPZD2TJQHQ,1,1,883
AGVJ5R7FMFCNQ6P462DFVJYQWTAQ,1,1,367
AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,6,6,784
AGVN63Y4ZAL23AZZF3F76O5OG3LA,11,11,383
AGVOLYJSGAPFQTGD3VI4UK6KYZ6Q,9,9,368
AGVPCZYZLHED3TG4BNAC3PJLZOMA,1,1,405
AGVQJFWTGNXNOKM6BOGYN7RB3OPA,5,5,1391
AGVR7FBU3FB6EUMARQXE52OTBTIQ,5,5,194
AGVRBNDGB6OZW4PCOLS3XVU6VJHA,5,5,2445
AGVTTSGBWYNT4BBOY2URZ2OAJGWA,1,1,2934
AGVVUU3QRQBHNASSGI5YQLPYOI2Q,24,24,134
AGVWGLLS7SG3ZQTICDD7K6EAPRMQ,5,5,217
AGW32O72S6APOAM3XMSPU5ZILSMA,1,1,3131
AGW3EZTECWQK6HP4M5ODTUHXCPDA,7,7,8
AGW7DNVEEOZ55KAPREK54O7DYLKA,2,2,3912
AGW7TKBKOZSCLUAKOC7I7YALE2TA,1,1,696
AGW7XKZ6P2PIADO2CXQJFP2GGH7A,1,1,2735
AGWAH3TF23FY2JK4SBXIDHT2VC6Q,2,2,5574
AGWDYYVVWM3DC3CASUZKXK67G6IA,5,5,359
AGWGG4V6N3SUUPAFPGATQNEUJQ5Q,1,1,1003
AGWGMDSRIXUSGG3AVYX65RVPWCLQ,120,120,159
AGWGOMUGDA2RT47E5TGM4SM7Z2DA,1,1,2938
AGWI452C24HVTPJSA7KWM3HNOUBQ,2,2,3574
AGWIQXPIU2YMPLU76Z525M2SODCA,1,1,695
AGWIR7A3ZM66QSAL3TJ22GSHU55A,1,1,1450
AGWIY7R73JEOW4S7NC3K2FG335NQ,1,1,244
AGWJ2MHDJSHU6GBGGHQU3BBNCZLQ,3,3,871
AGWJ7DDJ3VM4NK5BV6IXG6PGUQOQ,1,1,3068
AGWJLGWTPWBAKOTORI4X27TPIXYQ,1,1,1709
AGWL3SAUWG5YLVWHHSG57DKTGGDA,4,4,250
AGWL5CBYUUQDUKDKW6I7H5HABGDQ,1,1,4084
AGWMXUNLBBX7IGNFTYR2MV2LLLJQ,1,1,345
AGWPN6VFNXRK6WUIYKN26LANIKRQ,1,1,3429
AGWSEISP3NKF47Q2CG45DBOYURYA,8,8,225
AGWTITAICUAGJUSDWMKQJECKYVSQ,4,4,2381
AGWTJ3SUYOWR74EHYGGDFNWNDLIQ,1,1,3557
AGWTWN3DZWJM7O4AHUOYMJEMAH3A,1,1,4733
AGWVVLSUJLLLX5WH27MBWHBOYDGA,1,1,408
AGWVX2ZYWUI6S4KYVEIVXCAWVO4Q,4,4,180
AGWWTJ2WJXCTXGD3TFDWUUBYOAXQ,40,40,254
AGWX2VRM6GYPGQM3XNL2NEYY7JAQ,23,23,172
AGWXP7COJW7C2IJ5ZCOLET6FB3DQ,1,1,1122
AGWYHOMRFV6GEDYW57SXYBFGI5KQ,15,15,2517
AGWYLKIQ27OHS4ULQEAZ2EIXNQXQ,1,1,2747
AGWYMHQPH26D56XUZ54FGTKH5IZQ,1,1,1882
AGX22TATEBZUHXGF44CYSEZAZZTA,1,1,3424
AGX26GKPUFEHTDBTE7PDC45FOM2A,1,1,6
AGX2NNH2M3RNS5SODCZMONPR2PAA,1,1,1338
AGX3AWV4OCYWLPLPTY4H75SQAKGA,1,1,1372
AGX4Q77WTLDCTTEK4672R25EX5EQ,1,1,1759
AGX4QGDAQZQRII5YUAUAASPRUW3Q,1,1,2795
AGX4YCV64M5R5ATFMNW4RDJNGJZQ,1,1,3612
AGX547GEFL46LSQR3IDMX6TE5OJQ,4,4,1207
AGXANWGCXOFLCJDQEEJ5AVDFOWUQ,1,1,745
AGXBKSPHDEMRUMMO5OOSQRWKMIUA,1,1,2384
AGXC4FH7GTG6KRIQPKTABJBEQHXQ,1,1,59
AGXCHND2PQ4BCHN2WLQQAGRGJV6Q,1,1,2332
AGXCWIHCKNYQVJRWALTI353V3DTQ,1,1,1170
AGXCXUE5GUHYO3HOIBK6YBOKTNCA,1,1,4701
AGXEMWK7VR7MZ2CTUCMP3PXN36LQ,1,1,1960
AGXFB2KKVUFFURDZDWAZJAV35OHQ,9,9,2580
AGXFEGMNVCSTSYYA5UWXDV7AFSXA,56,56,27
AGXFIFO4VWNHPAX3VJPRQ2QJSCSQ,1,1,1189
AGXFNIG3IY6FIR7FNQGQBXTOSDHQ,1,1,699
